ID,TENANT_ID,FOR_DESCRIPTION,FROM_DATE,TO_DATE,AMOUNT,DUE_DATE,CREATED_ON,UPDATED_ON
495,842D2979-7B1D-4EC3-A11B-C5F5CFB7AF08,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
497,F62BB2FB-DF06-4CEA-BA06-02815718C870,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
498,D6678DB4-D3C2-46D3-BD29-2CF45A24898D,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
499,2BF00DD5-090C-4AE4-AAAE-F5866A170A33,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
500,01DD8611-D92D-4CB9-9995-F77A35F78732,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
501,0C7C4E4E-83D8-465B-A110-1DF2545DAFF3,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
502,8F927575-11A3-4535-B6BC-AD12178E4B1C,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
503,89F76D8F-F18E-4335-A08F-97746DD4835D,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
504,8A9CE070-EA7E-48E4-8CF1-85ADAB336BDF,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
505,8136699F-149A-4A46-9682-8EB116776CE4,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
506,BD93FA5F-41A5-4873-9EEE-D846EFA581B9,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
507,B03E981C-680D-4073-AAF1-B00B0E6CC3BB,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
508,00287C1F-726B-41FA-888F-277C96DC05ED,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
509,5F6785A1-EEEF-45F9-B103-5D5594024EBA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
510,5814FE66-18B5-4B45-89A6-83E168456EB9,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
511,29F9ADBD-BCCC-4744-BE3A-395FB8F8C4AC,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
512,D9BB62A3-65C3-4E35-B889-895EC91DC1DF,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
513,FB8830B3-3635-41A8-87A1-FFE3251EA063,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
514,36428FE6-9D4F-4BF9-9A68-7222861D57BA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
515,FC668B90-24F1-49E9-B571-9C8F7709969A,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
516,6B06784B-7555-4E92-8DD2-168494020CD4,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
517,73031B27-9FB6-44FD-8853-21BD7378EA33,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
518,CE504CF8-F8DE-4015-9DDC-B91082C10757,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
519,DC5CFED4-1FF7-444F-9708-6EC2C6358146,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
520,2B4F0E75-570B-414B-AC7E-B37EC9122D12,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
521,25889406-B1AD-4707-8441-246863A33A44,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
522,289B089C-AB21-495B-B8D0-C617982FCD93,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
523,ABA22019-5F2A-4A91-AD16-8899D46F288E,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
524,FBFABB6B-14A6-44F8-8808-14299AD2AA55,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
525,7876977B-5183-42F6-B963-BC289F914D4C,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
526,43DA5E34-D244-4B3F-B8BA-D752B6059828,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
527,E3D2D7CC-4DE9-43E3-B214-5D33AE633654,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
528,CC3F8BA3-71F2-4BB1-B7A8-DAAA1DFC309D,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
529,7EFCEB03-B9A7-4769-B08C-8C07B89852C2,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
530,EEB687EF-A186-4916-8591-3512DEFC43D6,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
531,9453ECCD-7DD8-4574-88E0-45B96C3F1570,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
532,DD5C9C2A-5B73-4790-8C02-D3A0A7EC88D2,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
533,68A73A96-EF6F-4DCF-A887-69B3BB9DFDD6,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
534,E9E34606-F943-4CD8-9A2B-6DD3C72EEBE6,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
535,0C9C0C07-391A-487C-9098-99F318F530F6,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
536,3DCC8B95-162D-4E59-9B37-6A818D946B7E,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
537,5B3FEF7E-465B-4C7A-9A9F-CA7411689827,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
538,D89FE7FA-F970-4CF3-9E64-0A1D460F4175,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
539,E9D72279-12C4-4E3D-B747-B232BA3E5C5D,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
540,508342FC-D097-4C4D-AE9F-8BAC975F836A,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
541,6663FDED-4277-47E8-90C9-34A5294506AB,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
542,FE503B2A-EB4A-4B44-A06D-600763CBCB66,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
543,5839F5F2-4003-48CE-9C76-AA65EB3E7A00,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
544,69553D33-7462-4D39-846D-3E09D0126975,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
545,BB8502C3-B7D6-472E-9140-B8413D2A145B,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
546,62BC4010-A31F-4FE0-A29B-DE75D9E1F796,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
547,D0200CC2-0D40-42DD-9DA7-C181318BBCDB,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
548,9D23F3D1-E14F-4684-A02A-7AAE0F9035B4,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
549,15A0A64C-73B4-40F0-91A0-44238F858F8C,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
550,44480079-F2D8-4FFB-A949-3B5CF101C266,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
551,E340413F-FBF1-4D85-82B2-47C1A4D2E7E7,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
552,E617C50F-5CA3-4C04-BE88-71189309FEFA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
553,57F75C20-A909-4DF0-B345-1D4881A56D32,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
554,BA3EF417-D8E7-4138-8D22-A675691B0C76,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
555,3D6F2DCC-F37D-4E40-BB3E-4D8A712DBB5F,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
556,2A3EB0CA-013E-47A4-94FB-D007DDBB84A1,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
557,CAE08DDE-D6A1-43E0-97BD-B72C1D8A303C,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
558,6F6BF377-BE8A-4F25-AA22-C23E31F525EA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
559,082EA1F3-52E1-4FD9-AA45-238A185BC3F7,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
560,7BE79781-F523-42D3-A9AF-9290DF73F6F6,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
561,C68FB49D-A674-447F-A204-7199F61B9B81,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
562,73FE8C85-1B3A-4447-AFFC-464388CDFB40,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
563,98BFB102-B8FB-4906-9974-DE7DB67CCA19,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
564,317BD872-CEDA-4BB2-A31F-8BD256E09766,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
565,6240180E-4B9D-4E43-B102-AFA2D964847B,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
566,062EE4F8-D6F2-4DF9-9145-31747C0EB31A,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
567,A7CEDAD6-5E11-47B5-8963-2806C9E361DA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
568,0745D386-4F6A-422D-B104-C2800D80BCD8,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
569,47AA05FA-AAF8-4ECA-84FA-B0DD08071406,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
570,61278840-4471-4740-BFCE-94763CA4FE69,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
571,3F9419A0-6B8A-4391-AB01-5AE677D8BA97,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
572,0D72E715-C02C-404C-9324-EE842733298B,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
573,DBF749E3-D9BD-413F-95E7-78AD4A73431F,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
574,27609EE2-6638-414B-B0CC-14724029BAE9,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
575,8F7948F1-BF71-4DE2-86E4-D0ACAA010E95,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
576,D4EF1932-F4F7-4CAF-A97F-996A29A4D2ED,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
577,9A0FF731-26BC-42E5-AFC2-9B28B03EE9DB,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
578,DADCC7D5-B425-440A-9635-E840F5099088,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
579,1DE730DF-949D-4CE2-B3F5-786FB4FA5502,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
580,5DF448BD-B9A4-43CC-8528-FD681A4C7BC5,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
581,C599556E-E8BC-46D3-8D63-8A894A2163C7,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
582,779CFB32-44A7-4A40-AECF-07AC502691EC,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
583,E60E0733-9F71-41B9-9C14-8B74941E6EDC,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
584,B121D3F5-AC53-4981-B2EF-98DF9CAE95BA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
585,F74CEBD4-AFF3-49D1-8D42-A7ECCED59EF2,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
586,F8CB8F95-619D-49F1-8820-D18A69F1852F,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
587,80FCF1FF-F6E5-4780-A69B-56A154C62C06,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
588,798A682B-79F9-42BF-9E88-9FACBA0BF517,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
589,2410DBC5-5E1C-47C0-8344-2CC879274C93,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
590,D157D2D5-CFEB-4DE8-BD11-9A24E6C14FDB,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
591,75DD556C-7CC7-4A05-869A-CEF0A93710B7,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
592,0131BFBC-E537-44DD-9D6D-1555A662380C,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
593,504F1F65-1A9B-4732-ABD9-206874B4CF46,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
594,AD3DB3B2-93D6-40F5-8FB8-613119DCC002,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
595,9A34393C-47ED-4423-9E05-B2DC7D96278F,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
596,47753C18-1FAF-4DA8-A29E-98BB0A083D9B,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
597,D52B63DB-464C-49AD-A5DB-0FDF915EA0FA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
598,9F5F1692-0F35-4135-BD05-39800147FA15,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
599,B0A7B49E-B344-4D68-AC26-9E6966D5B852,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
600,3C0157EC-87E0-430C-AF1A-24393016D2D8,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
601,9EEE7420-AD56-421D-AFC9-259452A270CB,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
602,4D49369B-1ED2-4B55-8F1D-4395329DE2B8,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
603,D5C11795-6627-4B79-9DDC-7D8746CD4FCD,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
604,7A39E86A-9098-4BB7-A2A2-FDF23557C1EA,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
605,3E7E9B55-95DB-4CFE-A976-CC5708FA3A84,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
606,94FC61DA-6A57-469C-9FA6-F714FD94ED67,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
607,5B5BD73B-6A24-4194-9B27-B65D326299BE,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
608,A0FFDEE8-CE6D-470A-9726-4340517BF5CE,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
609,0CA693AD-871B-401F-9EA4-DDC690B1B777,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
610,CB47A757-E06F-4ADD-84A9-8A6F5FAAB0F0,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
611,66F689CB-AA94-4446-9E05-97DB4C011FB3,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
612,98A68AA3-B04B-4DAB-89DC-75D55F06874F,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
613,707A8B97-BC97-49B2-881E-3910FD574CBF,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
614,3CF9C61C-6B22-4A24-9704-09455F15EBD2,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
615,1515FEE1-1EB3-4C88-8333-F669FDB8D2CF,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
616,1B4BD0D1-A377-445C-B1E8-00EFD2B1BF55,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
617,31D206CB-9458-4087-A570-DE7F263316CD,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
618,DFD5EC2E-AD05-44F6-B242-B7CEAE68466E,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
619,AD24823D-3985-4834-BDA9-C4FEA1C7B984,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
620,D85A9EF7-7885-4DDB-A157-4A2B1DA5E938,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
621,E6B13AA8-4DB9-41DE-BA50-1D379C6CE4AC,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
622,5FF9AD90-8013-478C-8C43-ABD93E82CADE,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
623,E40CBFE4-ACAF-4FFD-8CA5-D2888EC48071,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
624,6EC51B9E-F048-4B4E-AD6D-8C5794FAFFCD,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
625,CB66079B-6E2B-425E-BF77-B22DC6475E5E,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
626,BC03FF0E-B4CC-4A6E-BCB6-725272F7D03C,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
627,DD1DE701-39B5-4584-82A0-EBA19EAEF419,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
628,BF70F47D-EC0C-434A-8F9F-7C7D985D1D73,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
629,5B1821FF-A4DA-40C7-87B6-DB43B7E1F0D8,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
630,37D578C5-206E-4AD6-A7DB-75CBFAF2562A,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
631,2D92059C-19A3-4F36-87C3-286C040C3F03,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
632,8ECA7B45-8A68-4CC7-B35A-3C3DD1A956BC,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
633,8EC0AFA0-7570-428B-8340-413655EF9110,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
634,A0B8C11C-6732-4FDC-A018-F3DF359CA7E6,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
635,7CB0B010-B0E7-4761-8CAD-735C6211A391,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
636,2E0B52AB-BA40-4177-B519-01D8C9AC41F2,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
637,EDFDEACE-2632-44B8-9896-397917190A61,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
638,694C5299-3C79-4119-AB75-C6C2EAA9C282,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
639,925CB0BC-B681-4978-AAD5-D64F3B7E21CE,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
640,ABE6C634-1B1B-4085-B973-0D1FAFB55B2B,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
641,C027D0ED-C078-4860-A157-BE5BBC06BA90,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
642,0D82C088-94BC-471F-B4CD-0C60914E0756,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
643,B985C903-968D-40A1-A587-0E622116225E,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
644,1090DDB6-F7A0-4049-8FFE-16DF011639AC,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
645,368A31EF-6E04-4244-9F87-3EC7B48C151B,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
646,377E9178-EE55-45AB-88AB-9C6E7BA7624D,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
647,1CED60AA-7A43-45DB-B85F-B23AF6D2A185,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
648,981C2DDE-5541-4A28-855D-83759712E01A,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
649,129A6141-76DC-4DD0-9C42-B89BC152EC8B,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
650,4B9573BC-36DF-4C3E-94E0-21E0E272DA5F,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
651,C96FEE7C-24BC-4E01-957B-B1FA44C13707,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
652,15D2DA32-BFFE-40FC-9818-8AF59E3DE58D,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
653,E1DDBD05-C75A-4A4C-AFD3-FA0B99699276,Tax Collection Under Maharashtra Land Revenue Code 1966.,00:00.0,00:00.0,2180,00:00.0,00:00.0,NULL
